tweet,label
RT @TheBNN_Official: #TeamBNN member @AngryBritAlex is LIVE on the #RoadToAffiliate. Can we help him reach his goal? 😀 Come show your suppo…,1
Happy birthday Syd!! 🎂🎂 hope you had a good day 😀 @syd_moore,1
@LouMongello @WaltDisneyWorld So this is a top 10 things @LouMongello has eaten. 😀 Listen to this last week. 👍,1
RT @officialmckell: Wonderful morning 😀😘 https://t.co/01iJPhiZ9f,1
"RT @RGentle8: Just met @jeremycorbyn in Dudley.

Sooo happy 😀 https://t.co/D9A0R7k4ZM",1
I'll see you folks tomorrow with @Triptych229 with more Resident Evil 5 pro mode! 😀,1
"Going to do an all nighter
Am watching @MatPatGT live 
Enjoyin it!😀😀😀",1
Just a friendly reminder that Jersey shore starts this week Thursday!!😀#JerseyShoreFamilyVacation,1
Crazeme: Hilarious jokes (part2)😂😂😁😀 https://t.co/8xsZyIZdOA,1
RT @JeanCA_4850: Almost finishing 😀 https://t.co/9RnyIZFMXq,1
Time to restock enchants for reset day! 😀 @Warcraft #WorldOfWarcraft #GoldMaking https://t.co/kUc5JTDQoE,1
RT @levismoon: Hey😀 did you know 🧐 Erwin and Levi are soulmates 😮 and irreplaceable in each other's lives? 😊🙏,1
"I just got paid 😎
I just bought ACID 🚀
Lil grain season just dropped 💃

Should i take em 😀 
90% sure I'm gonna take… https://t.co/RKGJaoI74g",1
@peachykeenangie no this is YOUR BOYFRIEND 😊🤠🤠💖😆😆🤠🤠😔💀💖🤣😝🐣😀🤣💨🤠☺️😝🤣 https://t.co/1TLxzjIFk3,1
@NancyMRitter What kind of cake did u have? 😀,1
TY so much!!! 😀 https://t.co/nO3u6JLQ4M,1
@TalFishman_ I want to meet you!❤😀,1
@bradshawjp that can be arranged my good friend... 😀,1
Jake has the best t-shirt 😀 https://t.co/n2Ck7XzQC7,1
@PamMalliet But me 😀,1
"#London #Domains #newGTLDs @StevenToastRADA 😀
Keyword Domains can Match Your Brand - https://t.co/kIkNKFe6uK
https://t.co/Clpu0kwcit",1
Oh myyyyyyyyyyy Fortnite if I don’t win some time soon I’m gunna looooooose it 😀😀😀😀,1
RT @HollyHannaford3: @makeupgirlies Oh yeah! Come to me sweet goodies of beauty!!! 💙💖💜💚💙💜💖💚💕 Mama needs a night of relaxation!!! 🤗😍😎☺😊😀😁😙😇😻…,1
"@MeghanDanahey Not really “April showers” this year! On behalf of the viewers, we know you’d rather be giving us nice weather! 😀",1
"RT @TOIFood: Get ready, foodies! 
We are coming up with another amazing contest, just for you! RT to us know if you are excited about it 😀…",1
RT @Darkness429: Now officially verified on @facebook 😀 https://t.co/77OMZ4oH1W,1
@DCSGirl711 Oh I know I'm excited. 😀 should be a good game.,1
"RT @TimGurung: I am ready for the holiday, are you?😀🍀👌👏🙏☘💚🦊🐺🌻 https://t.co/djbwYh2324",1
"RT @TheLlamaSir: Tomorrow's gonna be epic, who's hyped? 😀 https://t.co/8yH5y9TVDp",1
"@AyaJKT48_ good morning Aya, have a nice day 😁😀",1
RT @IanIrons: #Snow in #London how unusual 😀 https://t.co/gMJPcarsVq,1
"RT @hopesworld18: Vhope in their own world,again😀

#vhope https://t.co/WeMqRsFgdj",1
"@Foodiechats Thank you! Happy to be here to celebrate with you 😀
#Foodiechats",1
"RT @Starlingvibes: We're all pencils in the hands of the creator, apart from fat girls - they are markers 😊😀
#BBNaija https://t.co/RkMjQKV5…",1
"And McDavid has the puck ,and he shoots he scores !😀😊 https://t.co/thJU5CWWPF",1
@Morgan_Holman It's getting so close!!! 😀,1
"@Taylor_Hefley06 Tbh, I wasn’t sure if we still were lol but good to know that 😀...for now I guess.",1
Almost finishing 😀 https://t.co/9RnyIZFMXq,1
@HeroVoltsy hey love your channel all the way keep up your channel and what do you think about Pokémon everyone’s story?😀,1
"RT @Lovi1520: Sundays Fun 😀😀

Parents can't be fooled mind it lol... 🤔😂😄😜 https://t.co/bx7s3aYDjO",1
"RT @loudstranger: #ThingsPeopleTakeTooSeriously - TV shows? but accidentally, i am one of that people 😀 AAAAnd- dancing #stargate #SGU #Sta…",1
"There go Jessica Nickel. 

I didn’t see her last episode. #LHHATL
😀",1
Watch this classic Lamborghini Miura SV from the New York International Auto Show 2018 at v12s TV Channel on Roku 😀… https://t.co/tc0ASQ29HY,1
RT @robertval03: Only guy at time😀😍😀😍🌸💚😀😍🌸💚😀 https://t.co/4ON31y2euV,1
@ItsSebastianMoy Good Question Tho. Vety Good Question 😀😸💚,1
"https://t.co/IFlvki7UxI
NEW CHANNEL PLEASE CHECK OUT!!! 😀😀😀😀",1
RT @officialmckell: Wonderful morning 😀😘 https://t.co/01iJPhiZ9f,1
@GordonH01824846 Oh my goodness!!!!  How amazing! So proud of you!! 💕 I always need volunteers!  😀,1
sometime the biggest revenge you could get on a person is to smile and move on.😀,1
I had an awesome day Geocaching in this trail that lead us around this big open field😀 👟 We even got to see some De… https://t.co/04SrKQ5lDp,1
@BrotherhoodRRSM This one's for me right? 😀,1
@elektrotal Wow thanks so much! I absolutely love your writing btw 😀,1
"RT @tuggirlz: ⬇️Online now, go say hello, here😀⬇️
⭐️
➡️https://t.co/ByxjFkmBW7 ⬅️
⭐️
⬇️Follow her here⬇️
⭐️
🦄 @Allissonhotbb 🦄

#tuggirls h…",1
"RT @TrudeauMacron: HOSTING A late night #FBRParty! #HappyEaster! 

😀Like
😄Retweet 
😊Comment
☺️Follow all who comment, like &amp; retweet
😘Post…",1
"My Home Teaching is mostly done outside the homes. Finally, the Church has aligned itself to my Home Teaching routine.😀",1
"RT @BakerStBabes: Oh man, I am SO excited to try this Blue Carbuncle bath bomb from @PinBombOfficial 😀! 

Review coming soon! In the meanti…",1
"@JenSelter I love making people smile, too.. 😀😃",1
@stikbot https://t.co/iduGr1oyOG my video!😎😀😀😁😁🤗😌😇😉😃😃,1
RT @comedibanda: Pakistani version of Priya Warrier’s clip....!!!🏻😀😀 https://t.co/8nE0rNiQg1,1
"@AliciaQuash @WTHRcom Hey says, ""HEY!"" 😀",1
"@tomboabs Not enough robots, I think 😀",1
RT @LMokope: Okay let's play😀 https://t.co/P8jNkwP2JI,1
"RT @PenelopeRuzy: Pssst, hey c'mere...wanna by some nip?😂😏😸😘
Good Morning Twitter Friends ! 
Happy Monday and a nice New Week All ! 😀😹✌️🐾🍀…",1
@MapleLeafs @AirCanadaCentre The most popular bear anywhere!  👍👏😀. At least for my two...,1
"RT @fwtr_litmag: HELLO MONDAY 😀 This week's #writingprompt is: Loss 
.
.
Share your responses using #FWTR12 
.
.
#amwriting #poetry #writer…",1
@Ambri_love That's one of my favorite songs! 😀,1
"RT @karlswa: Are you a fellow business owner? 😀 📈
 
We just published this fantastic #eBook 📕 by Will Speed! It's full of incredible advice…",1
Good morning 😀😀😀😀 https://t.co/47CBPFTjo4,1
RT @JamesF1etc: 4 years ago I lost a friend to an undiagnosed heart condition. New tradition time! This gives someone a screening!😀 https:/…,1
I am the master of my failure.. If I never fail how will I ever learn... 😂😂😂😁😀😀 https://t.co/oIEY1f4f9H,1
I try 🤷🏿‍♀️😀😀 https://t.co/xwaC8yBC8s,1
@CatherinePaiz I'm so excited!! 😀,1
RT @xiPR3D4TORv8: @SpinjitzuChima I GOT NOTICED YAY 😀☺ https://t.co/l6NkgGBEjg,1
"Jess from Long Island, NY teaching a 6th Grade Innovation Lab class (former FACS). Mostly just lurking around  #LearnLAP ...for now. 😀",1
@That_IjebuBadoo Head is paining all u #BBNaija people 😀😀,1
Its tuesday mornin and i feel like having cute fat babies 😀,1
@FunnyGa58164042 😀 You suck,1
A wonderful day😀,1
"RT @Starlingvibes: We're all pencils in the hands of the creator, apart from fat girls - they are markers 😊😀
#BBNaija https://t.co/RkMjQKV5…",1
"1975 Dakin Hug Monkeys? or Dan Dee Love Frogs?  ... or both 😀

https://t.co/OdUzKi7jiC

https://t.co/3Cc9TBj3m6… https://t.co/JGMzOLYc2V",1
Just watched film called Forget Me Not.  Enjoyed it 😀,1
"@cbcdebaters. Hi! How about debating Butter tarts vs Nanimo bars? (duh, NB!) and changing Stop signs to Slow since no-one stops anyway?😀",1
RT @fs0c131y: I’m on TV 😀 https://t.co/TDvgKFMOnT,1
#nowplaying The Man by The Killers on @AbsoluteRadio cool thank you xx🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶😀 https://t.co/6pLkbHVlLm,1
@gordonhayward @PlayersTribune Go get 'em Gordon!!  Pulling for you and we need u....when ur ready 😀,1
RT @JBaker31826004: I'm surprised how few followers @realMikeLindell founder of My Pillow has. Let's all give him a follow!!! 👍😀🇺🇸🤠 https:/…,1
RT @mgobluegirl6: @mimilu @PhilipRucker @FoxNews Is that what Fox News has claimed or what? 😆😀,1
"RT @_hillbillyjilly: More than 200 species of wild butterflies in a 100-acre habitat with trails, gardens &amp; a pavilion.
😀  https://t.co/HDJ…",1
I NEED  this mug!! 😀😍 https://t.co/gYJ8lIPwBB,1
RT @japrilsoulmate: this Angels is going to kick ass 😀 https://t.co/bbNY129Xs5,1
"@efo_kofi__  your area of expertise. U had ur PHD decades ago 😅
You deliver anyday, anytime 😀😀 https://t.co/pkzejQUrbb",1
Love my latest game prototype delivery from @thegamecrafter ! 😀 https://t.co/7pwXofO4XB https://t.co/aKCkidJcIv,1
@AanandLakhani @ELassMD The world is your oyster 😀!,1
RT @arizona1day: ❤️🧡💚💙💜PENNY AUCTION!! 😀😍SAVE $ 💰💰Bare Escentuals Bare Minerals Multi-Tasking Concealer SPF 20 BISQUE 1B 2g SEALED https://…,1
Thank you kindly @RWPUSA 😀. https://t.co/dNXadYuW8b,1
RT @comedibanda: Pakistani version of Priya Warrier’s clip....!!!🏻😀😀 https://t.co/8nE0rNiQg1,1
@Holly_E17 That's good😀🐶,1
RT @JBaker31826004: I'm surprised how few followers @realMikeLindell founder of My Pillow has. Let's all give him a follow!!! 👍😀🇺🇸🤠 https:/…,1
"Another day,  Another blessing!  😀",1
@OwoblowL Warise funny  na🤣😀,1
Last easter tweet for the year😀 https://t.co/3S6dxMnf2J,1
Camping in the burbs 😀 https://t.co/14MXn7GvXq,1
@katyperry HOW COULD YOU LET GO OF @tholmesmusic 😢😭 you have fans Trevor we’ll make your music be heard! I’ll be looking for your album!!! 😀,1
Calvin Harris teams up with Dua Lipa for a new track! Stay tuned 😀 https://t.co/cd8oQYo7nO,1
"https://t.co/wcFOziD12n
Now I know why the curry at camp was delicious. 😀😂",1
RT @MertalaineArias: OMG @BTS_twt on Arab TV MBC4 one of the most watched channels😁😀 I'm glad I caught this moment and even recorded it on…,1
@emmarhinosfan Thanks! 😊 Although now I gotta worry about permits 😐 it never ends 😑 but it'll definitely be fun in the long run 😀,1
@WishiWashi95 So cool! 😀,1
@ariieeess True in my case. 👍😀,1
RT @ladyfatty15: Today... 😀 https://t.co/2UyChUo5vA,1
RT @ldnphotouk: Happy Easter everyone... 😀🐰🥚 https://t.co/FPctSp4WqH,1
@GordonRamsay my niece made me dinner 😀 rate her egg sandwich? https://t.co/tvrf0IasYT,1
"RT @Tripagoofficial: ‼️PRE-ICO STARTS‼️😀😀💃🕺👍👍 Enjoy 100% bonus.👍👌..JOIN NOW!!🏃‍♀️🏃‍♂️ For more details visit: 👉https://t.co/MnDUGNlpJr
#tri…",1
No worries at all. It’s the Canadian/British spelling. 😀 https://t.co/JGC6cPCrJA,1
"Checking out Madison Square Garden! 😀❤️🍎
#NYC #MadisonSquareGarden https://t.co/cGQ9vYuLWL",1
"=New Skin=
✴️Defaulted11✴️
❤️and 🔃
😀For:@Defaultezinhuh Dl for dm😀 https://t.co/d16c97yxBx",1
"@Holly_E17 Awww..thanks Holly😘😘😘

I did, I had a pawsome birthday😀🐶 An epic 10 hour birthday walk, loads of treats… https://t.co/eA1w10gWOn",1
@DylanxGeick That was an amazing story😀😀,1
"@KennedyNation I like my cat, he is entertaining.  Kat is my favorite cat 😀",1
"Oh lordy, @LettersOfNote - this!! 😀👍 https://t.co/ReQgsJwZpj",1
"@Elin17xxx @Ladyanacondahoa @FaithOShea @JacobsKait @BBCSLUTWIFE4U2 They know exactly what they're doing, and we love it 😀",1
"RT @Levendaki17: @rosato1030 @RoseRod83327780 @fishing_rod8 Unlike ""Lying Traitorous Trump,"" that liddle 🐕 is a bonafide ""stable genius!"" 😀…",1
such a special dad + daughters reading moment! #jaguarmax #gvfeeling #tcrwp 💗 😀 #picturebookchallenge https://t.co/0U7EzOlmo6,1
"@cbp71 When the moon comes out, you're closer to having coffee in the morning. 😀",1
PARISE...!...UNASSISTED..!!!🏒🥅 What a beauty..😀,1
"RT @Castro1021: I also found a few streaming mics/headsets/monitors I no longer use.

If ya need them I’ll be giving those away!! 👊😀",1
morning all...😀😀,1
"@jasTHEEcreative @CoachField @BCUAthletics Congrats, Jasmine! You’re gonna do great! 😀",1
Thank you for buying our tickets. 😀,1
@johnhawks Clearly they are NOT on Science Twitter 😀,1
Dinner for two?🤐🎸_┬🍆─┬_ 📹😀 Retweet your interpretation!,1
@RCSD Then forget my other comments!  😀😀😀,1
@baejinadvocate OMFG I FORGOT YOU WERE STILL IN KOREAAAA YOO GO WITH @ultdongs 😂😀,1
@ShellAnn1990 @ubiquitousnjh Girl yes!! He can wear anything 😀❤️❤️,1
I just gotta scream YES!!! 😀,1
@realDonaldTrump U suck 😀,1
"RT @jsnoww101: Yeah so you tap your profile picture in the left corner, go to settings and privacy, click “account, then log out😀 https://t…",1
@astros Looks like a beautiful night for a ballgame there this evening! 😀,1
I'm dying at Trips sucker punches to Kurt . He must REALLY HATE HIM 😂🤣😀 @Matmenpodcast #RAW,1
RT @arizona1day: 💀☠️🎃💋BIG SALE! MAKE OFFER! 🍁🍂🌿💋💃😀COVERGIRL Outlast All Day LIP COLOR Liquid Lipstick 526 WINE PEARL Burgundy RED 🍷🍷🍷🍷https…,1
"RT @RealistaToken: Today we have an exciting announcement for our community 😀
We are happy to announce that the official opening date and t…",1
RT @dfwWORDwriters: The North Texas writing events you MUST attend in April...based on your star sign 😀 - https://t.co/NDJKwYK2OZ,1
"RT @TOIFood: Last 5 days of #EasySnackRecipeContest! Participate and stand a chance to win Rs. 25,000* gift hampers by @cornitos! 😀

Partic…",1
RT @cysusa: @IDAddictUSA @Twitter I'm with ya! 😀,1
"RT @TrendsAlluArjun: 10K followers 🤗👍
Thanks To All 😍😀👍

#HBDAdorableAlluAyaan https://t.co/VzGn7xJLjr",1
@fleccas Outstanding tweet 😀,1
"RT @kleigh062: It's been a beautiful Monday 😀
Enjoy your evening my sweet peeps 🤗 https://t.co/hRMPINSKvl",1
How lucky we are! Just been upgraded to first class flights to Miami and Orlando. 😀🍾,1
@PhoenixSage69 @RealSethFowler 😂😀😀😀😂Couldn't have said it better myself.  Yeezy or not.... not feeling them.,1
RT @Levendaki17: @FriendEden100 @Tracydwyer7 And subpoena those income tax returns! 😀,1
@JenLehmanDallas @NBCTheVoice Yeah😀,1
"#LHHATL

Go big girl what you gone do 

Go go big girl what you gone do

Go big girl what you gone do

😀",1
@IDAddictUSA @Twitter I'm with ya! 😀,1
RT @nzamejingo2: @enftd 😀 😀 awe king 👑,1
already have everybody &amp; all of these good patriots follow me!! thank you all😀🇺🇸 https://t.co/Kom3RgsTb8,1
RT @MertalaineArias: OMG @BTS_twt on Arab TV MBC4 one of the most watched channels😁😀 I'm glad I caught this moment and even recorded it on…,1
"RT @RGentle8: Just met @jeremycorbyn in Dudley.

Sooo happy 😀 https://t.co/D9A0R7k4ZM",1
RT @LMokope: Okay let's play😀 https://t.co/P8jNkwP2JI,1
"⚡️ “My Moments Test” 
How do you like it? 😀

https://t.co/qHTo4LfUbE https://t.co/zRKG5Dn1Lk",1
"@NatureExtract Good Morning/Night 
Have a great day 😀",1
dailylifedrawing #sketch 598 😀... Today's selection at #starbuckscoffee #figuredrawing… https://t.co/g41ieaBQWK,1
RT @fs0c131y: I’m on TV 😀 https://t.co/TDvgKFMOnT,1
@ScouseGirlMedia Snap ..I didn't realise how late it was !😀😀Have a great day xx❤,1
@Training4Ultra Run for fun and food 😀😀,1
@shfly3424 Great😀😀,1
@rewenCSGO Lets go 😀,1
"Maybe if I pray longer and dream harder, I'll wake up flawless 😀",1
"RT @Tripagoofficial: ‼️PRE-ICO STARTS‼️😀😀💃🕺👍👍 Enjoy 100% bonus.👍👌..JOIN NOW!!🏃‍♀️🏃‍♂️ For more details visit: 👉https://t.co/MnDUGNlpJr
#tri…",1
RT @HerrimanCity: Thanks @UPDSL Herriman Precinct for hooping it up with our community and keeping us safe! 🏀😀 https://t.co/v6tdJOBMS6,1
Just remember you can't say happiness without saying penis and you can't have advertisement without semen between the tits 😋😂😁😀😍,1
When #ConorMcGregor found out #TonyFerguson was injured....lol he ran away ahahahaha 😀 #UFC223 #TheMMAHour #Khabib https://t.co/3VxjxQY7eY,1
@Digit_XX 😁😀😂😀😁 I don't understand Yoruba but I think whatever he said at the end is hilarious,1
Seeing doubles? Yup! Finally captured one of the rarest (Mythical) Pokémon: MEW. 😀 #Pokemon… https://t.co/skPgwrGkss,1
@jackiebateman Oh thank god 😀,1
RT @comedibanda: Pakistani version of Priya Warrier’s clip....!!!🏻😀😀 https://t.co/8nE0rNiQg1,1
"RT @sidthe3rd: “What the sh#t?!” Favorite thing to say right now, thanks @Negan , your the best 😀👍",1
"RT @stacktracepod: We’re just about to record our third episode!

It will be released within the next few days, stay tuned! 😀",1
@HarkerRyan_ Congratulations! Will be back 20 April.... Hmmmmm 420..... Maybe I can get that pressie to you? 😀 👋,1
Folks! I will be here this Saturday! Come visit. 😀https://t.co/llcdvAQXdF,1
"RT @JDTweetsSports: Sorry, @Lioness_Lala no options for @TheSportsJim to STFU😀 https://t.co/7BMAx1IeCk",1
"@RomanAtwood @_little_britt_ Could I get a Happy Birthday shout out for my 9 year old son Daemon, He is going to love his smile more gear😀",1
@MSMWatchdog2013 @PaulineHansonOz Totally agree. 👏😀👏,1
"@Nerikull Mr. Nerikull,  *returns salute* It's a pleasure as always. 😀",1
@pattiemallette Sounds delish! 😀👍🏻,1
Insomnia 62 was super fun 😀 met some awesome people there like @ImAllexxTV @PyrocynicalTV @IAm8BitRyan unfortunatel… https://t.co/r0BRSN1ST3,1
@ShekharGupta Oooo even Trump didn't do it 😀😂,1
good morning 😀,1
"RT @RealistaToken: Today we have an exciting announcement for our community 😀
We are happy to announce that the official opening date and t…",1
"RT @WorldWifi_ICO: Wazzup !😀

Today World Wi-Fi is in #Tokyo at Teamz business summit! 

✔️ https://t.co/Ozw23kPXli 

#cryptocurrency #prom…",1
RT @christinangelj: It’s Monday and it’s 👌 Why an I folding my lips tho😀😀 https://t.co/VWxEgFpo3V,1
guys this is how i do and its works @nzzte_ @DayanaNuman @nranislya @ssolyhah @lailvti_ 😀 https://t.co/BRo1l6K08a,1
RT @4SightMedia: 🐥😀🐥Hope you're having a great Easter Monday and that you're creating memorable Easter snapshots with those wonderful eyes!…,1
RT @christinangelj: @officialFaithJ Me too dear...... your month is always like this tho😀,1
@makeupgirlies Oh yeah! Come to me sweet goodies of beauty!!! 💙💖💜💚💙💜💖💚💕 Mama needs a night of relaxation!!! 🤗😍😎☺😊😀😁😙😇😻🙈🙉🙊👼✌,1
@SeattleVolFan @LionairThai @BoeingAirplanes Doesn't take long for them to start using them 😀 Just like a new car,1
@Brew_Torchlight So excited to hear! Looking forward to trying it 😀,1
RT @LeaMichele: Starting the week of right at @CorePowerYoga with my girl @elsacollins 💦💪🏻😀 https://t.co/MwhG4N6SXL,1
Real soon I'll have twitters time 😋😀🙄,1
@BaileyXPaige @AudreySugarsmak More for us! 😀,1
RT @LeaMichele: Starting the week of right at @CorePowerYoga with my girl @elsacollins 💦💪🏻😀 https://t.co/MwhG4N6SXL,1
RT @JBaker31826004: I'm surprised how few followers @realMikeLindell founder of My Pillow has. Let's all give him a follow!!! 👍😀🇺🇸🤠 https:/…,1
@grassrunfarms Love it!!  Thanks much--just need some Grass Run Farms beef to fill it up.  😀,1
@redvelvetsoul35 Beautiful😀,1
@La_Navigatrice The best way to break through the front .. It's so cool ..😀,1
I want to dick you down — But do you give good conversation? 😀☺️ https://t.co/ja2Wr2xBiV,1
RT @Lingi15: Happy Birthday to #MichaelFassbender !!!😀💖💖💖 https://t.co/BWDUZN1ULc,1
RT @andyspeirs1: @Bozolinando @YouTube I'm taking life😀👍🙋‍♂️🏴󠁧󠁢󠁳󠁣󠁴󠁿🇬🇧I'm taking life https://t.co/3Saw0PP5Vz,1
RT @IconicR0llins: @ItsKaylinJ OMG yessssssssss 😀😍😍 who ever decided they should team up is a genius 😁,1
"RT @LilyAmber22: Keep smiling😉😀
@exposedx @nakedselfiez @Diesel292 @DevilDooL @9Perverse9__ @sexx_freak @HuggyBeare @MyDirtyCams @amwalker3…",1
@summerwind1974 Thank you kindly 😀,1
@Dimcl2 @BobRae48 Me too. He was always the anti-Christ and now he's my new bff. 😀,1
Sharing our learning with other classes and teachers. Thanks for coming! 😀❤️ @amymcintyretcs @BardorfM @katiemolzer… https://t.co/nAbHsWNXDt,1
@ingrideuce Thank you for the translation 😀👍🏼,1
"@marism21 There is lots of snow here, it is definitely pretty. I am okay if some of it melts though. 😀",1
@hipsterian I'll look forward to it~ 😀,1
@FunItalianCpl God damn the Italians know where it’s at! #lifedoneright 😀 I’m so glad that DP2017 bought you togeth… https://t.co/cwyPK9ygsu,1
RT @Silau25: @skp__2016 Hi Skp! The same too and I'm very happy to greet you. Nice your presence. Kisse and sweet time😀😉😘🖑👉🖤 https://t.co/R…,1
RT @levismoon: Hey😀 did you know 🧐 Erwin and Levi are soulmates 😮 and irreplaceable in each other's lives? 😊🙏,1
@JacobyDave Awww... How sweet. You made a lasting sign declaring your affection for Donkey Kong. 😀,1
"@Prime_Gaming_YT Thank you so much I can't wait, and you are doing it at a more European friendly time as well. 👍🏻😀",1
"RT @LilyAmber22: Keep smiling😉😀
@exposedx @nakedselfiez @Diesel292 @DevilDooL @9Perverse9__ @sexx_freak @HuggyBeare @MyDirtyCams @amwalker3…",1
"RT @Vegas040805: 😀SEE! This is the #PowerOfResistance! #SinclairStrike #SinclairStrike #SinclairStrike #SinclairStrike #SinclairStrike 
#Si…",1
@bexmader could I possibly please get a birthday tweet for the 5th 😀,1
Weather’s been wetter than a mermaids minge this Easter 🐣 in the UK ☔️ 🌧  Hope you all had a good time though 😀👍🏻,1
@PervGriffin Whose? Lol #setup😀,1
RT @LMokope: Okay let's play😀 https://t.co/P8jNkwP2JI,1
RT @ryancarson: So proud of my team at @treehouse! We just got named as a Most Disruptive Finalist in the 2018 Oregon Technology Awards! 🙌😀🔥,1
"RT @hopesworld18: Vhope in their own world,again😀

#vhope https://t.co/WeMqRsFgdj",1
@taslimanasreen @ShashiTharoor And a killer too 😀,1
@GYLFl 😀 u to mate u r even better,1
RT @esmuellert_: Let's fly to Sevilla! Happy easter 😀👍🏼 #esmuellert #FCB #ucl #fcbayern https://t.co/4zPWgsVgiw,1
RT @MNHSDrama: Millard North Drama is running a fundraiser through Fundraising University. Follow the link below and support our efforts! 😀…,1
@CatherinePaiz are we talking about the same Kylie I hope we are😀,1
@enftd 😀 😀 awe king 👑,1
@kkopetski i thought you despised reeses...  🤔😀,1
"RT @SanfordButler: @Fuctupmind @stevenfbuss Don't really want a fully-automatic weapon--too damned expensive to ""feed""😀😀😉😉",1
RT @kitkkatt: @realDonaldTrump Congress thinks they are done for the year! They are ready to be re-elected 😀 2018! I don’t think so! #Build…,1
RT @SherM_BRP: We appreciate #Dubai official for this. 😀 👏the #Pakistani community also deserves that treatment 😀😀 👏👏 https://t.co/cROdX6eP…,1
@JaneCulver5 They are my Favorite!  Glad You know how to find me too! 😉😀,1
@Acosta You are not welcome anywhere now - maybe the striptease clubs😀,1
@HeatherLaLache Ineded.... Stone's complexion / coiff combo is quite distinct. 😀,1
HBD @AinSarudin may Allah always bless you. have a nice birthday 😀,1
@FusionsOW @TeamGigantti RAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA! LETS GO FUSIONS 😀,1
@exorbitant_lady 😄😀I'm watching you!　😃Are you going to a hard orgy♂♀ tonight❓,1
@mikemcc1717 @insureon @JocelyneUSA17 @moniquelam7 @MBIceArena We have 😀 - click link for Details: https://t.co/Mml5QhRYNw,1
@num1xmn14 No. Come back. 😀 I didn't pay attention about anything on April 1st. I knew X-Men news would be April fo… https://t.co/Gzc68nx5m5,1
I could watch this all night 😀 https://t.co/lfV3TC01p6,1
@PrincessDebate @realDonaldTrump Miss Gabby I see you favor Jesus memes.. here's one you don't have 😀 https://t.co/dWOGybk2kT,1
"@JonsCrazyTweets Always a pleasure! As to frogloons ....  Not quite  yet, but I will be, Jon. 🐸😀",1
"RT @bolaNLee_c: The next looters list wont even come in PERSONAL names again but will come in political parties i.e PDP, APGA, LP, SDP etc😀…",1
"RT @tru_wat: The world naked bike ride is in a few months!😀
Join in and support cycling safety and body positivity!
#wnbr #bodypositive #pu…",1
RT @brookemykt: You will never see her without a smile 😀 #VOTENANA4MISSAAMU https://t.co/GvbpxvYGDR,1
RT @JBaker31826004: I'm surprised how few followers @realMikeLindell founder of My Pillow has. Let's all give him a follow!!! 👍😀🇺🇸🤠 https:/…,1
RT @officialmckell: Wonderful morning 😀😘 https://t.co/01iJPhiZ9f,1
"@NHLCanesStats We just bought our first house, my husband was on active duty with USMC. Now he is retired from Marines 😀",1
"when im listening to weeknd's new album
specially ""i was never there"" 😀
high up above ☝ https://t.co/wam2UmyMQ2",1
@Janele5madz U nor well 😀😀😀😀,1
"RT @jsnoww101: Yeah so you tap your profile picture in the left corner, go to settings and privacy, click “account, then log out😀 https://t…",1
@Laye_La_Ali didn’t know til now 😀,1
RT @Anupama712: It seems like yesterday when one dream of a nation of million was fulfilled... when India lifted the World Cup 😀😀 ... it’s…,1
#Samsung #Galaxy S9 &amp; S9 Plus #cases are here! 😀 On #BluedarkArt's Redbubble SHOP!… https://t.co/fKYRNokE6z,1
RT @naataliereneee: Kinda just wanna give up on life😀,1
"@UnitersCentrist @BigTentNation Today, reading your feed is the first time I've ever heard of or seen you; so I can't speak on years ago. 😀",1
@BunkHaus Thank you! 😀✊🏽,1
@rickygervais Can I please get a birthday tweet for the 5th April 😀,1
@TeamBobbyEwing Yes. Pub day 😀,1
RT @fs0c131y: I’m on TV 😀 https://t.co/TDvgKFMOnT,1
Thank you! 😀 https://t.co/boMIKQS8ex,1
RT @AmericanKitchME: The spirit of Easter calls for another #SuperSundays contest! 😀Count the number of eggs in the video and comment your…,1
@TILER_NORWICH Far cough.........😀😀,1
I 💕 my Ford Everest 😀 https://t.co/4l0S7hjf5w,1
"RT @Tutsy22: How would you describe love without using the word love?

Reply to this tweet, emojis only acceptable. 😀",1
"RT @beziergames: Announcing New York Slice Legacy, the very first edible #legacygame, releasing at @Gen_Con this year! 🍕😀 

Full video: htt…",1
RT @RusNFillionFC: Heh 😀 It's true 😊 Very..very..very clever 👍 #RepostSave nathanfilliongifs with repostsaveapp… https://t.co/EHNvheyNLO,1
RT @LMokope: Okay let's play😀 https://t.co/P8jNkwP2JI,1
RT @S_Dot_Com: Good days still exist.. 😀,1
@zeeeenion Whats your schedule to sleep dear....😀,1
Follow me on Mixer 😀 https://t.co/4Y3kuxoROd,1
"RT @Rohandinho_: Barca, Real, Bayern, Man City semi-finals for me 👀😍😀
City-Liv promises to be a cracker; would take something special from…",1
The Art of Advocacy with Alex Lazar was a wonderful opportunity to discuss &amp; discover avenues towards Advocacy 😀 Ma… https://t.co/bgpxDRn9gb,1
@gAbE______ Wow when was that? 😀😉⚾️,1
